Date,Govt,Corp,Equity,Govt,Corp,Equity,
09-Sep-21,113.95,501.82,9375.99,1.1395,1.230705089,1.818659513,
10-Sep-21,113.7,500.71,9304.03,1.137,1.227982833,1.804701442,
13-Sep-21,113.86,502.21,9325.29,1.1386,1.231661557,1.808825241,
14-Sep-21,114.16,504,9273.99,1.1416,1.236051502,1.798874587,
15-Sep-21,114.05,503.36,9352.83,1.1405,1.234481913,1.814167171,
16-Sep-21,113.86,502.14,9338.61,1.1386,1.231489884,1.81140892,
17-Sep-21,113.66,501.22,9253.57,1.1366,1.229233599,1.794913722,
20-Sep-21,114.05,503.23,9096.52,1.1405,1.23416309,1.764450755,
21-Sep-21,114.02,503.04,9089.55,1.1402,1.233697118,1.763098785,
22-Sep-21,114.08,503.99,9176.08,1.1408,1.236026977,1.779882997,
23-Sep-21,113.41,500.47,9287.8,1.1341,1.227394237,1.801553311,
24-Sep-21,113.15,499.27,9301.49,1.1315,1.224451257,1.804208758,
27-Sep-21,113,498.66,9275.87,1.13,1.222955242,1.79923925,
28-Sep-21,112.63,495.98,9087.47,1.1263,1.216382587,1.762695328,
29-Sep-21,112.73,496.52,9102.62,1.1273,1.217706928,1.765633971,
30-Sep-21,112.77,496.09,8994.83,1.1277,1.216652361,1.744725959,
01-Oct-21,113.04,497.49,9098.25,1.1304,1.220085837,1.764786323,
04-Oct-21,112.96,497.07,8980.64,1.1296,1.219055794,1.741973527,
05-Oct-21,112.7,495.5,9076.19,1.127,1.215205395,1.760507348,
06-Oct-21,112.78,495.77,9113.45,1.1278,1.215867566,1.767734665,
07-Oct-21,112.47,493.85,9191.19,1.1247,1.211158798,1.782813882,
08-Oct-21,112.27,492.2,9173.74,1.1227,1.207112201,1.779429108,
12-Oct-21,112.53,493.92,9088.73,1.1253,1.211330472,1.76293973,
13-Oct-21,112.71,495.35,9116.39,1.1271,1.214837523,1.768304936,
14-Oct-21,112.84,496.47,9272.97,1.1284,1.217584304,1.798676738,
15-Oct-21,112.54,495.25,9342.15,1.1254,1.214592275,1.812095573,
18-Oct-21,112.53,495.61,9373.68,1.1253,1.215475169,1.818211443,
19-Oct-21,112.24,493.62,9443.12,1.1224,1.210594727,1.83168071,
20-Oct-21,112.13,492.64,9477.82,1.1213,1.208191294,1.838411464,
21-Oct-21,111.94,491.69,9506.91,1.1194,1.205861435,1.844054048,
22-Oct-21,112.18,493.29,9496.86,1.1218,1.209785408,1.842104651,
25-Oct-21,112.23,493.53,9541.99,1.1223,1.210374004,1.850858511,
26-Oct-21,112.38,494.92,9559.39,1.1238,1.213782955,1.854233586,
27-Oct-21,112.82,497.87,9511.27,1.1282,1.221017781,1.844899756,
28-Oct-21,112.64,496.69,9605.23,1.1264,1.21812385,1.863125165,
29-Oct-21,112.67,496.97,9625.02,1.1267,1.218810546,1.866963828,
01-Nov-21,112.58,496,9642.44,1.1258,1.216431637,1.870342784,
02-Nov-21,112.79,497.12,9677.95,1.1279,1.219178418,1.877230653,
03-Nov-21,112.52,495.77,9740.47,1.1252,1.215867566,1.889357649,
04-Nov-21,112.92,498.22,9782.48,1.1292,1.22187615,1.897506323,
05-Nov-21,113.33,501.14,9819.98,1.1333,1.2290374,1.904780193,
08-Nov-21,113.12,500.39,9828.81,1.1312,1.227198038,1.906492947,
09-Nov-21,113.5,502.52,9795.12,1.135,1.232421827,1.899958103,
10-Nov-21,112.76,498.25,9716.72,1.1276,1.221949724,1.884750865,
12-Nov-21,112.63,497.09,9793.22,1.1263,1.219104844,1.89958956,
15-Nov-21,112.3,494.42,9793.53,1.123,1.212556714,1.89964969,
16-Nov-21,112.25,493.46,9831.91,1.1225,1.21020233,1.907094254,
17-Nov-21,112.5,494.63,9808.27,1.125,1.213071735,1.902508806,
18-Nov-21,112.59,495.27,9842.35,1.1259,1.214641324,1.909119299,
19-Nov-21,112.8,496.72,9828.8,1.128,1.218197425,1.906491008,
22-Nov-21,112.3,493.87,9798.29,1.123,1.211207848,1.900572987,
23-Nov-21,111.95,490.7,9814.65,1.1195,1.203433476,1.903746334,
24-Nov-21,112.27,492.31,9837.6,1.1227,1.207381974,1.908197942,
26-Nov-21,113.24,496.89,9614.25,1.1324,1.218614347,1.864874773,
29-Nov-21,113.03,495.22,9741.78,1.1303,1.2145187,1.88961175,
30-Nov-21,113.41,497.45,9558.33,1.1341,1.219987738,1.854027978,
01-Dec-21,113.55,498.02,9446.21,1.1355,1.221385653,1.832280077,
02-Dec-21,113.41,497.24,9581.79,1.1341,1.219472716,1.858578511,
03-Dec-21,113.8,499.81,9501.28,1.138,1.225775598,1.842961997,
06-Dec-21,113.39,498.34,9613.02,1.1339,1.222170448,1.86463619,
07-Dec-21,113.08,498.02,9812.2,1.1308,1.221385653,1.903271108,
08-Dec-21,112.71,495.42,9842.68,1.1271,1.215009197,1.909183309,
09-Dec-21,112.86,496.07,9773.19,1.1286,1.216603311,1.895704343,
10-Dec-21,112.85,495.83,9866.62,1.1285,1.216014715,1.913826948,
13-Dec-21,113.26,498.28,9776.69,1.1326,1.222023299,1.896383238,
14-Dec-21,113.14,496.94,9705.06,1.1314,1.218736971,1.882489176,
15-Dec-21,112.94,495.29,9863.92,1.1294,1.214690374,1.913303229,
16-Dec-21,113.1,496.29,9778.09,1.131,1.217142857,1.896654796,
17-Dec-21,113.32,497.34,9678.03,1.1332,1.219717964,1.877246171,
20-Dec-21,113.23,496.02,9567.91,1.1323,1.216480687,1.85588621,
21-Dec-21,112.99,495.33,9738.73,1.1299,1.214788473,1.889020142,
22-Dec-21,113.09,496.42,9838.9,1.1309,1.21746168,1.908450103,
23-Dec-21,112.84,495.2,9900.3,1.1284,1.214469651,1.920359853,
27-Dec-21,112.88,495.99,10037.67,1.1288,1.216407112,1.947005493,
28-Dec-21,112.83,496.1,10027.53,1.1283,1.216676885,1.945038639,
29-Dec-21,112.5,494.09,10041.61,1.125,1.211747394,1.947769734,
30-Dec-21,112.76,495.74,10012.51,1.1276,1.215793991,1.942125211,
31-Dec-21,112.77,496.03,9986.7,1.1277,1.216505212,1.937118849,
03-Jan-22,112.01,492.22,10050.41,1.1201,1.207161251,1.949476669,
04-Jan-22,111.95,491.07,10044.75,1.1195,1.204340895,1.9483788,
05-Jan-22,111.66,490.01,9850.7,1.1166,1.201741263,1.910738948,
06-Jan-22,111.56,489.2,9841.92,1.1156,1.199754752,1.909035892,
07-Jan-22,111.33,487.72,9803.85,1.1133,1.196125077,1.901651459,
10-Jan-22,111.32,487.17,9789.72,1.1132,1.194776211,1.898910665,
11-Jan-22,111.5,488.21,9879.39,1.115,1.197326793,1.916303943,
12-Jan-22,111.45,487.87,9907.38,1.1145,1.196492949,1.92173316,
13-Jan-22,111.7,488.92,9767.35,1.117,1.199068056,1.894571559,
14-Jan-22,111.17,485.4,9775.53,1.1117,1.190435316,1.896158233,
18-Jan-22,110.61,481.77,9595.93,1.1061,1.181532802,1.861321245,
19-Jan-22,110.84,483.09,9503.14,1.1084,1.18477008,1.843322781,
20-Jan-22,110.99,483.63,9398.96,1.1099,1.186094421,1.823115001,
21-Jan-22,111.39,484.97,9221.28,1.1139,1.189380748,1.788650435,
24-Jan-22,111.27,483.25,9246.84,1.1127,1.185162477,1.793608305,
25-Jan-22,111.17,482.88,9134.33,1.1117,1.184255058,1.771784756,
26-Jan-22,110.65,480.57,9120.75,1.1065,1.178589822,1.769150645,
27-Jan-22,111.01,481.54,9072.24,1.1101,1.180968731,1.759741167,
28-Jan-22,111.1,480.84,9294.21,1.111,1.179251993,1.802796658,
31-Jan-22,111.03,480.73,9469.92,1.1103,1.178982219,1.836879102,
01-Feb-22,110.94,480.75,9534.95,1.1094,1.179031269,1.849492963,
02-Feb-22,111.08,481.98,9624.89,1.1108,1.182047823,1.866938612,
03-Feb-22,110.79,479.38,9390.57,1.1079,1.175671367,1.821487594,
04-Feb-22,110.16,475.26,9440.58,1.1016,1.165567137,1.831188027,
07-Feb-22,110.21,475.39,9405.84,1.1021,1.16588596,1.824449514,
08-Feb-22,109.94,474.35,9484.95,1.0994,1.163335377,1.83979447,
09-Feb-22,109.98,475.14,9623.84,1.0998,1.165272839,1.866734944,
10-Feb-22,109.13,470.78,9450.72,1.0913,1.154580012,1.833154881,
11-Feb-22,109.85,473.53,9271.8,1.0985,1.161324341,1.798449793,
14-Feb-22,109.34,470.3,9236.86,1.0934,1.15340282,1.791672486,
15-Feb-22,109.1,468.59,9383.57,1.091,1.149209074,1.820129805,
16-Feb-22,109.33,468.54,9393.09,1.0933,1.14908645,1.821976398,
17-Feb-22,109.64,469.13,9195.35,1.0964,1.150533415,1.783620797,
18-Feb-22,109.91,469.65,9130.81,1.0991,1.151808706,1.771101982,
22-Feb-22,109.9,469.18,9038.32,1.099,1.150656039,1.753161709,
23-Feb-22,109.48,466.47,8871.95,1.0948,1.14400981,1.720890942,
24-Feb-22,109.61,465.45,9005.37,1.0961,1.141508277,1.746770402,
25-Feb-22,109.59,467,9207.85,1.0959,1.145309626,1.78604542,
28-Feb-22,110.37,471.52,9186.37,1.1037,1.15639485,1.781878947,
01-Mar-22,111.03,474.53,9044.47,1.1103,1.163776824,1.754354623,
02-Mar-22,109.78,467.62,9213.39,1.0978,1.146830166,1.787120013,
03-Mar-22,110.09,469.52,9166.13,1.1009,1.151489884,1.777952997,
04-Mar-22,110.71,471.71,9094.04,1.1071,1.156860822,1.76396971,
07-Mar-22,110.41,467.88,8825.72,1.1041,1.147467811,1.711923716,
08-Mar-22,109.93,463.78,8762.11,1.0993,1.13741263,1.699585292,
09-Mar-22,109.55,462.75,8988.65,1.0955,1.134886573,1.743527226,
10-Mar-22,109.16,459.71,8950.9,1.0916,1.127431024,1.736204863,
11-Mar-22,109.16,459.33,8835.4,1.0916,1.12649908,1.713801344,
14-Mar-22,108.3,454.07,8771.75,1.083,1.113599019,1.701455162,
15-Mar-22,108.27,454.21,8959.74,1.0827,1.113942367,1.737919557,
16-Mar-22,108.29,457.25,9160.51,1.0829,1.121397915,1.776862887,
17-Mar-22,108.09,458.96,9274.17,1.0809,1.125591662,1.798909501,
18-Mar-22,108.34,461.27,9382.43,1.0834,1.131256898,1.819908679,
21-Mar-22,107.41,457.25,9378.84,1.0741,1.121397915,1.819212327,
22-Mar-22,107.03,455.51,9484.86,1.0703,1.117130595,1.839777012,
23-Mar-22,107.61,458.99,9368.98,1.0761,1.125665236,1.817299784,
24-Mar-22,107.3,456.56,9504.19,1.073,1.119705702,1.84352645,
25-Mar-22,106.61,453.59,9552.4,1.0661,1.112421827,1.852877737,
28-Mar-22,106.76,455,9620.66,1.0676,1.115879828,1.86611812,
29-Mar-22,107.05,458.08,9738.6,1.0705,1.123433476,1.888994926,
30-Mar-22,107.31,460.01,9678.3,1.0731,1.128166769,1.877298543,
31-Mar-22,107.37,460.38,9527.46,1.0737,1.129074188,1.848040128,
01-Apr-22,107.1,459.69,9559.95,1.071,1.127381974,1.854342209,
04-Apr-22,107.06,459.75,9637.37,1.0706,1.127529123,1.869359356,
05-Apr-22,106.27,456.25,9517.94,1.0627,1.118945432,1.846193535,
06-Apr-22,106.1,453.69,9425.49,1.061,1.112667075,1.828261021,
07-Apr-22,105.98,452.7,9466.76,1.0598,1.110239117,1.836266158,
08-Apr-22,105.59,449.61,9441.84,1.0559,1.102660944,1.831432429,
11-Apr-22,105.28,446.7,9282.48,1.0528,1.095524218,1.800521391,
12-Apr-22,105.56,446.93,9251.07,1.0556,1.096088289,1.794428798,
13-Apr-22,105.67,446.42,9356.21,1.0567,1.094837523,1.814822789,
14-Apr-22,105.01,443.14,9242.58,1.0501,1.086793378,1.792781993,
18-Apr-22,104.89,441.89,9240.69,1.0489,1.083727774,1.79241539,
19-Apr-22,104.45,439.27,9389.21,1.0445,1.077302269,1.821223795,
20-Apr-22,104.97,442.15,9383.54,1.0497,1.08436542,1.820123986,
21-Apr-22,104.6,439.93,9245.86,1.046,1.078920907,1.793418215,
22-Apr-22,104.53,437.96,8989.51,1.0453,1.074089516,1.74369404,
25-Apr-22,104.91,439.62,9040.86,1.0491,1.078160638,1.753654392,
26-Apr-22,105.36,442.15,8786.47,1.0536,1.08436542,1.704310398,
27-Apr-22,105.01,439.61,8805,1.0501,1.078136113,1.70790466,
28-Apr-22,104.93,438.74,9023.42,1.0493,1.076002452,1.750271558,
29-Apr-22,104.5,436.25,8696.65,1.045,1.069895769,1.686888025,
02-May-22,104.05,432.93,8746.05,1.0405,1.061753525,1.696470136,
03-May-22,104.14,434.12,8788.36,1.0414,1.06467198,1.704677001,
04-May-22,104.53,436.31,9050.9,1.0453,1.070042918,1.75560185,
05-May-22,103.83,433.65,8729.21,1.0383,1.063519313,1.693203684,
06-May-22,103.45,430.52,8680.97,1.0345,1.055843041,1.683846578,
09-May-22,103.93,431.76,8403.5,1.0393,1.05888412,1.630025759,
10-May-22,104.11,432.71,8424.2,1.0411,1.061213979,1.634040935,
11-May-22,104.5,435.25,8285.82,1.045,1.067443286,1.607199386,
12-May-22,104.65,435.48,8278.04,1.0465,1.068007357,1.6056903,
13-May-22,104.28,433.08,8476.57,1.0428,1.062121398,1.644199137,
16-May-22,104.44,433.36,8443.55,1.0444,1.062808093,1.637794252,
17-May-22,103.92,430.72,8614.31,1.0392,1.056333538,1.670916546,
18-May-22,104.42,432.63,8268.32,1.0442,1.061017781,1.603804913,
19-May-22,104.62,433.09,8220.97,1.0462,1.062145923,1.59462044,
20-May-22,104.93,434.7,8222.31,1.0493,1.066094421,1.594880359,
23-May-22,104.51,432.86,8375.87,1.0451,1.061581852,1.624666372,
24-May-22,105.16,436.94,8307.97,1.0516,1.071587983,1.611495818,
25-May-22,105.31,439.34,8386.62,1.0531,1.077473942,1.626751548,
26-May-22,105.25,441.09,8553.68,1.0525,1.081765788,1.659156153,
27-May-22,105.28,442.16,8766.83,1.0528,1.084389945,1.70050083,
31-May-22,104.7,439.97,8712.6,1.047,1.079019007,1.689981844,
01-Jun-22,104.39,439.17,8648.28,1.0439,1.07705702,1.677505703,
02-Jun-22,104.44,439.27,8809.18,1.0444,1.077302269,1.708715454,
03-Jun-22,104.33,438.49,8665.8,1.0433,1.075389332,1.680904055,
06-Jun-22,103.8,435.72,8693.06,1.038,1.068595953,1.686191673,
07-Jun-22,104.06,437.08,8776.09,1.0406,1.07193133,1.702296991,
08-Jun-22,103.81,435.79,8681.68,1.0381,1.068767627,1.683984296,
09-Jun-22,103.78,435.23,8475.91,1.0378,1.067394237,1.644071117,
10-Jun-22,103.17,431.12,8229.43,1.0317,1.057314531,1.596261425,
13-Jun-22,102,422.89,7910.43,1.02,1.037130595,1.534385038,
14-Jun-22,101.52,420.49,7883.34,1.0152,1.031244635,1.529130394,
15-Jun-22,102.34,425.61,7998.62,1.0234,1.043801349,1.55149124,
16-Jun-22,102.67,425.57,7739.39,1.0267,1.04370325,1.501208432,
17-Jun-22,102.69,426.22,7756.59,1.0269,1.045297364,1.504544714,
21-Jun-22,102.32,424.29,7946.89,1.0232,1.040564071,1.541457179,
22-Jun-22,103.17,427.22,7936.67,1.0317,1.047749847,1.539474807,
23-Jun-22,103.5,428.45,8012.68,1.035,1.050766401,1.554218457,
24-Jun-22,103.2,427.37,8257.72,1.032,1.048117719,1.601748832,
27-Jun-22,102.89,425.98,8233.42,1.0289,1.044708768,1.597035365,
28-Jun-22,102.98,425.73,8067.56,1.0298,1.044095647,1.564863523,
29-Jun-22,103.46,427.83,8062.72,1.0346,1.049245861,1.563924709,
30-Jun-22,103.87,428.73,7993.43,1.0387,1.051453096,1.550484537,
01-Jul-22,104.46,431.33,8077.89,1.0446,1.057829552,1.566867232,
05-Jul-22,104.74,432.24,8092.15,1.0474,1.060061312,1.569633242,
06-Jul-22,104.12,430.13,8121.21,1.0412,1.054886573,1.575270006,
07-Jul-22,103.77,429.8,8243.69,1.0377,1.054077253,1.599027435,
08-Jul-22,103.39,428.71,8237.5,1.0339,1.051404047,1.597826762,
11-Jul-22,103.88,431.82,8142.68,1.0388,1.059031269,1.579434539,
12-Jul-22,104.04,432.31,8067.56,1.0404,1.060232986,1.564863523,
13-Jul-22,104.21,433.39,8031.76,1.0421,1.062881668,1.557919402,
14-Jul-22,103.91,431.59,8008.71,1.0391,1.058467198,1.553448396,
15-Jul-22,104.12,433.35,8162.5,1.0412,1.062783568,1.583279022,
18-Jul-22,103.89,432.99,8094.23,1.0389,1.061900674,1.570036699,
19-Jul-22,103.62,432.14,8318.2,1.0362,1.059816064,1.61348013,
20-Jul-22,103.63,432.93,8367.37,1.0363,1.061753525,1.623017628,
21-Jul-22,104.34,436.55,8450.64,1.0434,1.070631514,1.639169499,
22-Jul-22,105.04,440.61,8371.87,1.0504,1.080588596,1.623890492,
25-Jul-22,104.76,438.44,8382.88,1.0476,1.075266708,1.626026101,
